p,L,boundary_gap
0.8371683896936681,1.1497569953977358,NaN
0.8988509731955419,1.1497569953977358,NaN
0.9650783306691824,1.1497569953977358,NaN
1.0361853211506709,1.1497569953977358,NaN
1.1125314760964868,1.1497569953977358,NaN
1.1945028172479306,1.1497569953977358,NaN
1.2825138084358318,1.1497569953977358,NaN
1.3770094511942694,1.1497569953977358,NaN
1.4784675347791496,1.1497569953977358,0.0013411938382512784
1.5874010519681994,1.1497569953977358,0.001345056981137419
1.7043607928571491,1.1497569953977358,0.001349130184216864
1.8299381297668706,1.1497569953977358,0.0013531297765459601
1.9647680073425282,1.1497569953977358,0.0013573473594821251
2.1095321529632933,1.1497569953977358,0.0013615526877295242
2.2649625236951114,1.1497569953977358,0.0013657712372057071
2.4318450072150157,1.1497569953977358,0.0013698840605910353
2.611023395419619,1.1497569953977358,0.0013738710189350062
2.8034036508091575,1.1497569953977358,0.0013777640674018132
3.009958487218793,1.1497569953977358,0.0013814486004799418
3.231732288058291,1.1497569953977358,0.0013849555140605654
3.4698463869276943,1.1497569953977358,0.001388443746123169
3.7255047373088623,1.1497569953977358,0.0013915252199982004
4.0,1.1497569953977358,0.0013943983051620985
0.25,1.2045035402587823,NaN
0.2684200049420297,1.2045035402587823,NaN
0.28819719621231704,1.2045035402587823,NaN
0.309431571326357,1.2045035402587823,NaN
0.3322304956185631,1.2045035402587823,NaN
0.35670924510331076,1.2045035402587823,NaN
0.38299158933399347,1.2045035402587823,NaN
0.41121041720714535,1.2045035402587823,NaN
0.44150840887582427,1.2045035402587823,1.6978336371834042
0.47403875716958577,1.2045035402587823,NaN
0.5089659421686953,1.2045035402587823,NaN
0.5464665628489841,1.2045035402587823,NaN
0.5867302300023132,1.2045035402587823,NaN
0.6299605249474366,1.2045035402587823,NaN
0.6763760288786983,1.2045035402587823,NaN
0.7262114280571625,1.2045035402587823,NaN
0.7797187004322481,1.2045035402587823,NaN
0.8371683896936681,1.2045035402587823,NaN
